18.40 ,-66.16
18.24513,-66.0075
18.251,-65.96287
18.23535,-65.92235
18.1238,-65.81798
18.15707,-65.79601
18.17599,-65.80425
18.21448,-65.77747
18.21383,-65.70331
18.25296,-65.65113
18.33 ,-65.65
